0	614
0	614
0	614
0	614
0	608
0	614
0	614
0	614
0	614
0	614
0	614
0	614
0	614
0	614
0	614
0	614
0	614
1	609
1	609
1	609
1	609
1	614
1	614
1	614
2	618
2	618
2	618
2	622
2	618
2	618
2	618
2	618
2	618
2	618
2	622
3	622
3	622
3	614
3	628
3	622
3	626
3	618
3	618
3	626
4	626
4	626
4	626
5	626
5	626
5	626
5	626
5	626
6	626
6	626
6	626
6	626
6	626
6	626
6	626
6	626
6	626
6	626
6	626
7	626
7	626
7	626
8	626
8	626
8	626
8	626
8	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
9	626
10	626
10	626
10	626
10	626
11	626
11	626
12	626
12	626
12	626
12	626
12	626
12	626
12	626
13	626
13	626
13	626
13	626
13	626
13	626
13	626
13	626
13	626
14	626
14	626
14	626
15	626
15	626
15	626
15	626
15	626
15	626
15	626
16	626
16	626
16	626
16	626
16	626
16	626
16	626
16	626
16	626
17	626
17	626
17	626
18	626
18	626
18	626
18	626
18	626
18	626
19	626
19	626
19	626
19	626
19	626
19	626
19	626
20	626
20	626
20	626
20	626
20	626
20	626
21	626
21	626
22	626
22	626
22	626
22	626
22	626
22	626
23	626
23	626
23	626
23	626
23	626
23	626
23	626
24	626
24	626
24	626
24	626
25	626
25	626
25	626
25	626
25	626
25	626
25	626
26	626
26	626
26	626
26	626
26	626
26	626
26	626
26	626
27	626
27	626
27	626
27	626
27	626
28	626
28	626
28	626
29	626
29	626
29	626
29	626
29	626
29	626
29	626
29	626
29	626
29	626
29	626
30	626
30	626
30	626
30	626
31	626
31	626
31	626
32	626
32	626
32	626
32	626
32	626
32	626
32	626
32	756
32	756
33	766
33	766
33	766
33	764
33	765
33	765
34	765
34	765
34	765
34	765
34	765
35	772
35	772
35	772
35	772
35	765
35	772
35	772
35	772
35	772
35	772
36	764
36	764
36	765
36	765
36	758
37	758
37	750
38	750
38	754
38	754
38	758
38	758
38	758
38	758
39	758
39	754
39	758
39	758
39	758
39	758
39	754
39	758
39	758
40	758
40	758
40	758
41	758
41	758
41	758
41	758
41	758
41	758
42	758
42	758
42	758
42	758
42	758
42	758
42	758
42	758
43	758
43	758
43	758
43	758
43	758
44	758
44	758
44	758
44	758
44	758
44	758
45	758
45	758
45	758
45	758
45	758
45	758
45	758
46	758
46	758
46	758
46	326
47	326
47	326
47	197
47	191
47	191
47	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
48	191
49	191
49	191
49	191
49	195
50	195
50	195
50	195
51	195
51	195
51	195
51	195
51	195
51	195
51	195
52	195
52	195
52	195
52	195
52	195
52	195
52	195
52	195
52	195
52	195
53	195
53	195
53	195
54	195
54	195
54	195
54	184
54	183
55	184
55	183
55	183
55	183
55	183
55	183
55	183
55	183
55	183
55	183
55	183
56	183
56	179
56	179
57	173
57	173
57	172
57	173
58	173
58	173
58	173
58	173
58	173
58	173
58	173
58	173
58	172
58	173
58	173
58	173
59	173
59	173
59	173
59	173
60	173
60	166
60	166
61	166
61	166
61	166
61	166
61	166
61	166
61	166
61	166
61	166
61	166
62	166
62	166
62	166
62	166
63	164
63	164
63	162
63	162
64	162
64	162
64	162
64	162
64	162
64	162
64	162
64	162
65	162
65	162
65	162
65	162
65	162
65	162
66	162
66	162
66	162
67	162
