2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
3	427
3	427
3	427
3	427
3	427
4	427
4	427
4	427
5	427
5	427
6	427
6	427
7	429
7	429
7	429
8	429
8	429
8	429
9	429
9	429
10	429
10	429
11	429
11	429
11	429
12	429
12	429
13	429
13	429
13	429
14	429
14	429
15	429
15	448
16	435
16	435
16	435
17	435
17	428
18	443
18	443
18	428
19	428
19	428
20	433
20	433
21	433
21	433
21	433
22	437
22	437
23	437
23	437
24	437
24	439
24	439
25	436
25	439
26	439
26	436
27	439
27	439
27	439
28	439
28	439
29	439
29	446
29	446
30	446
30	445
31	448
31	448
32	448
32	448
33	448
33	447
33	447
34	454
35	454
35	454
35	460
36	456
36	456
37	460
37	460
37	460
38	462
38	464
39	462
39	462
40	462
40	462
40	473
41	473
41	469
42	473
42	475
43	475
43	475
43	475
44	475
44	481
45	483
45	481
45	481
46	483
46	488
47	488
47	487
48	488
48	498
48	498
49	500
49	500
50	504
50	509
51	509
51	517
51	517
52	536
52	553
52	563
53	550
53	527
54	534
54	551
55	554
55	536
55	532
56	540
56	544
57	546
57	534
58	527
58	534
58	542
59	509
59	536
60	527
60	532
60	532
61	536
61	537
62	527
62	525
63	527
63	534
64	525
64	527
64	525
65	527
65	532
65	500
66	527
66	527
67	527
67	527
68	527
68	525
69	518
69	518
70	525
70	525
71	385
71	518
71	518
72	518
72	519
73	519
73	519
73	519
74	519
75	515
75	374
76	515
76	515
76	515
77	515
77	510
78	510
78	510
78	510
79	510
79	510
80	510
80	510
80	510
81	519
81	518
82	517
82	517
82	517
83	517
83	517
84	517
84	517
85	517
85	517
85	515
86	455
86	510
86	510
87	510
87	511
88	515
88	511
89	511
89	511
89	511
90	511
90	326
91	506
91	511
91	511
92	511
92	511
93	511
93	511
94	510
94	510
94	510
95	510
95	510
95	404
96	517
96	517
97	517
97	517
97	517
98	517
98	510
99	510
99	510
100	510
100	510
100	510
101	510
101	510
102	510
102	510
103	515
103	515
103	515
104	515
104	515
105	515
105	515
106	515
106	519
107	519
107	519
108	519
108	518
109	518
109	518
109	518
110	518
110	518
111	518
111	518
111	518
112	523
112	523
113	523
113	523
114	523
114	523
115	523
115	523
115	525
116	525
116	525
117	525
117	525
117	527
118	527
118	527
119	532
119	532
119	532
120	532
120	532
121	532
121	535
121	538
122	538
122	535
123	538
123	538
123	538
123	538
124	540
124	537
125	537
125	537
125	544
126	537
126	546
127	546
127	547
127	546
128	551
128	553
129	553
129	553
129	553
130	553
130	555
131	563
131	559
131	559
132	561
132	563
133	563
133	569
134	562
134	572
135	573
135	573
135	573
136	578
136	578
137	582
137	582
138	582
138	597
139	597
139	597
140	597
140	668
141	668
141	668
142	668
142	668
142	668
143	668
143	668
144	668
144	668
144	668
145	668
145	668
146	668
146	668
146	668
147	668
147	668
147	668
148	668
148	668
149	668
149	609
150	609
150	609
150	609
151	1442
151	1442
151	326
152	326
152	326
153	326
153	326
153	326
154	326
154	326
155	772
155	772
156	772
156	616
156	616
157	616
157	616
158	616
158	616
158	616
159	616
159	616
160	616
160	616
161	616
161	616
162	616
162	616
163	616
163	616
164	616
164	616
165	616
165	616
166	616
166	616
166	616
167	616
167	616
167	616
168	616
168	616
169	616
169	563
169	567
170	563
170	561
171	555
171	554
171	554
172	553
172	555
173	553
173	553
173	553
174	546
174	544
175	544
175	542
176	541
