2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
2	427
3	425
3	425
3	427
3	427
4	427
4	427
5	427
5	427
6	427
6	427
6	427
7	427
7	427
8	427
8	427
9	427
9	427
9	427
10	427
10	427
11	427
11	427
11	427
12	427
12	427
12	427
13	427
14	429
14	429
14	429
15	429
15	429
16	429
16	429
17	429
17	429
17	433
18	433
18	433
18	433
19	433
19	435
20	435
20	435
21	435
21	435
22	435
22	435
22	435
23	435
23	437
24	437
24	437
24	437
25	437
25	437
26	437
26	437
26	436
27	439
27	439
28	439
28	439
28	436
29	439
29	439
30	443
30	443
30	446
31	446
31	446
32	446
32	446
33	448
33	448
33	452
34	448
34	452
35	452
35	452
36	454
36	454
36	454
37	454
37	454
38	455
38	460
39	460
39	460
39	464
40	460
40	462
41	462
41	464
42	464
42	464
42	471
43	473
43	473
44	473
44	473
44	473
45	475
45	471
46	479
46	479
46	483
47	483
47	483
48	483
48	488
49	492
49	496
50	498
50	498
51	498
51	498
51	509
52	551
52	563
53	510
53	546
54	544
54	546
54	561
55	562
55	555
56	542
56	546
56	555
57	559
57	551
58	540
58	540
59	544
59	546
59	553
60	544
60	537
61	537
61	546
62	546
62	542
63	538
63	542
63	542
64	546
64	537
64	536
65	536
65	536
65	536
65	537
65	537
66	540
66	536
67	534
67	538
68	538
68	535
68	538
69	538
69	534
70	534
70	535
70	538
71	536
71	532
72	532
72	532
72	532
73	532
73	532
74	532
74	532
74	532
75	532
76	527
76	525
77	525
77	525
78	525
78	525
79	525
79	525
80	525
80	525
80	525
81	525
81	525
81	525
82	525
82	525
83	525
83	525
83	525
84	525
84	525
85	525
85	527
86	527
86	527
86	527
87	527
87	527
88	527
88	523
88	525
89	523
89	523
90	521
90	523
91	523
91	523
91	523
92	523
92	523
93	518
93	518
93	523
94	523
94	523
95	523
95	525
95	525
96	525
96	525
97	525
97	525
98	525
98	525
98	525
99	525
99	527
100	527
100	527
101	527
101	527
101	525
102	525
102	524
103	525
103	525
104	525
104	527
104	527
105	527
105	527
106	527
106	527
107	532
107	527
107	527
108	532
108	532
109	532
109	534
110	534
110	534
111	534
111	534
112	534
112	534
112	534
113	534
113	536
114	536
114	536
114	536
115	536
115	536
116	536
116	536
117	537
117	535
117	542
118	542
118	542
119	542
119	542
119	542
120	542
120	544
121	544
121	544
122	544
122	544
122	546
123	551
123	551
124	551
124	551
124	551
125	551
125	551
126	553
126	553
126	553
127	554
127	554
128	559
128	559
129	559
129	563
129	563
130	563
130	562
131	563
131	563
131	563
132	569
132	572
133	572
133	573
134	576
134	578
135	582
135	586
135	586
136	588
136	588
137	590
137	609
138	609
138	603
139	603
139	603
139	603
140	603
140	603
141	603
141	603
141	603
142	603
142	603
143	603
144	603
144	603
144	603
145	603
145	603
146	603
146	603
147	603
147	603
147	603
148	603
148	847
149	847
149	847
149	925
150	925
150	931
151	925
151	925
152	925
152	923
152	923
153	923
153	923
154	923
154	916
155	916
155	917
155	917
156	916
156	915
156	925
157	908
157	929
158	915
158	933
158	903
159	903
159	921
159	915
160	933
160	929
161	929
161	1406
162	1406
162	1406
162	1406
163	1406
163	1407
164	1406
164	1406
165	1408
165	1404
165	1404
166	1404
166	1405
166	1404
167	1404
167	1404
168	1404
168	1404
169	1404
169	1404
170	1402
170	1399
171	1399
171	1399
171	1402
172	1401
172	1402
